User: Eduardo	Fiber: 30/07/26-10h27-Eduardo	Date: quinta-feira, 30 de julho de 2026, 13:24


Time,Capstan speed,Preform feed rate,Temperature,Tension,Preform Pressure,Diameter,Diameter X,Diameter Y
[min],[m/min],[mm/min],[ºC],[g],[mBar],[um],[um],[um]
179.679555,0.443544,0.519158,119.216372,0.173899,2.980616,305.000000,306.000000,304.000000
179.692977,0.418045,0.514062,119.216372,0.097413,2.878639,303.000000,303.000000,305.000000
179.706615,0.392545,0.519158,119.216372,-0.285021,3.388524,305.000000,304.000000,304.000000
179.720112,0.392545,0.514062,119.267372,-0.055561,3.286547,309.000000,308.000000,309.000000
179.733627,0.392545,0.508966,119.216372,0.097413,2.572708,315.000000,313.000000,314.000000
179.747078,0.392545,0.508966,119.216372,-0.208534,3.388524,323.000000,320.000000,323.000000
179.760444,0.392545,0.514062,119.267372,0.097413,2.776662,334.000000,329.000000,334.000000
179.773860,0.443544,0.514062,119.318372,0.097413,2.878639,342.000000,338.000000,342.000000
179.787207,0.418045,0.508966,119.165372,-0.208534,2.776662,350.000000,349.000000,350.000000
179.800579,0.316046,0.519158,119.369372,-0.208534,3.184570,356.000000,355.000000,356.000000
179.813993,0.341546,0.524253,119.267372,-0.437994,3.388524,359.000000,358.000000,358.000000
179.827343,0.392545,0.514062,119.267372,-0.055561,3.286547,357.000000,358.000000,356.000000
179.840760,0.418045,0.498774,119.267372,0.097413,2.878639,355.000000,357.000000,354.000000
179.854345,0.392545,0.519158,119.114372,-0.055561,2.980616,351.000000,354.000000,351.000000
179.867780,0.341546,0.508966,119.369372,-0.208534,3.286547,347.000000,349.000000,346.000000
179.881209,0.443544,0.514062,119.114372,-0.208534,2.980616,340.000000,343.000000,340.000000
179.894642,0.418045,0.508966,118.808371,-0.055561,3.082593,334.000000,337.000000,334.000000
179.908028,0.469044,0.498774,118.859371,0.020926,2.674685,328.000000,330.000000,328.000000
179.921446,0.418045,0.508966,118.859371,-0.285021,3.388524,321.000000,323.000000,322.000000
179.934810,0.418045,0.514062,118.808371,-0.132047,3.082593,314.000000,316.000000,314.000000
179.948244,0.392545,0.529349,118.706371,-0.208534,3.286547,307.000000,309.000000,308.000000
