User: Eduardo	Fiber: 17/07/26-09h23-Eduardo	Date: sexta-feira, 17 de julho de 2026, 12:18


Time,Capstan speed,Preform feed rate,Temperature,Tension,Preform Pressure,Diameter,Diameter X,Diameter Y
[min],[m/min],[mm/min],[ºC],[g],[mBar],[um],[um],[um]
177.624470,0.647541,0.519158,120.032373,-0.285021,1.043052,247.000000,238.000000,250.000000
177.637886,0.698540,0.514062,119.879373,0.020926,0.635144,274.000000,263.000000,278.000000
177.651307,0.698540,0.529349,119.930373,-0.285021,0.941075,253.000000,255.000000,263.000000
177.664862,0.800539,0.498774,119.828373,-0.132047,0.533167,238.000000,234.000000,244.000000
177.678281,0.698540,0.514062,119.828373,0.173899,0.431190,242.000000,233.000000,247.000000
177.691687,0.724040,0.534445,119.777373,-0.208534,0.941075,259.000000,247.000000,263.000000
177.705404,0.698540,0.524253,119.828373,-0.285021,0.839098,280.000000,266.000000,284.000000
177.718830,0.775039,0.503870,119.777373,-0.055561,0.635144,303.000000,288.000000,307.000000
177.732371,0.749539,0.503870,119.675372,0.173899,0.635144,321.000000,308.000000,326.000000
177.745869,0.800539,0.498774,119.777373,-0.208534,0.635144,335.000000,323.000000,340.000000
177.759270,0.673041,0.514062,119.726372,0.097413,0.431190,353.000000,342.000000,358.000000
177.772769,0.698540,0.519158,119.726372,0.173899,0.431190,366.000000,357.000000,372.000000
177.786299,0.724040,0.514062,119.624372,-0.132047,0.737121,379.000000,370.000000,385.000000
177.799976,0.775039,0.498774,119.624372,0.173899,0.227236,386.000000,380.000000,392.000000
177.813428,0.698540,0.498774,119.624372,0.173899,0.431190,387.000000,381.000000,393.000000
177.827074,0.673041,0.514062,119.573372,0.020926,0.635144,380.000000,375.000000,388.000000
177.840570,0.673041,0.529349,119.675372,-0.055561,0.635144,370.000000,365.000000,378.000000
177.854071,0.749539,0.498774,119.267372,-0.285021,0.737121,356.000000,352.000000,366.000000
177.868086,0.673041,0.514062,119.369372,-0.055561,0.737121,338.000000,337.000000,347.000000
177.881419,0.647541,0.524253,119.420372,-0.208534,0.635144,326.000000,322.000000,333.000000
177.894922,0.724040,0.514062,119.318372,-0.055561,0.839098,318.000000,313.000000,325.000000
177.908554,0.647541,0.514062,119.420372,0.097413,0.431190,317.000000,310.000000,323.000000
177.921998,0.775039,0.498774,119.318372,-0.132047,0.533167,322.000000,313.000000,328.000000
177.935737,0.749539,0.508966,119.369372,-0.132047,0.737121,334.000000,323.000000,339.000000
177.949269,0.724040,0.514062,119.318372,-0.132047,0.941075,346.000000,338.000000,350.000000
177.962820,0.647541,0.529349,119.573372,0.020926,0.737121,355.000000,349.000000,357.000000
177.976353,0.647541,0.529349,119.471372,-0.132047,0.941075,361.000000,359.000000,360.000000
